,Rep,Kfold,Num_Vars_,Precision_label_category_background,Recall_label_category_background,F1_score_label_category_background,Num_Obs_label_category_background,AUC_label_category_background,Accuracy_label_category_background,Precision_label_category_dos,Recall_label_category_dos,F1_score_label_category_dos,Num_Obs_label_category_dos,AUC_label_category_dos,Accuracy_label_category_dos,Precision_label_category_r2l,Recall_label_category_r2l,F1_score_label_category_r2l,Num_Obs_label_category_r2l,AUC_label_category_r2l,Accuracy_label_category_r2l,Precision_label_category_probe,Recall_label_category_probe,F1_score_label_category_probe,Num_Obs_label_category_probe,AUC_label_category_probe,Accuracy_label_category_probe,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
0,12.0,2.0,51.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9068087625814092,0.998175182481752,0.9503009244896692,7672.0,0.5168571990840132,0.905631479736098,0.7068965517241379,0.3253968253968254,0.4456521739130435,126.0,0.66168190946952,0.9879830348727616,0.5652173913043478,0.018950437317784258,0.03667136812411848,686.0,0.5088343573412812,0.9195334590009424,0.8762630991488859,0.9090373512430776,0.8689781342206824,8487.0,0.5185296006953962,0.9080111379526286,0.0,1.862799882888794,0.0162808895111084,2.489953756332397
0,18.0,2.0,46.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9072910491997628,0.9975234619395204,0.9502700689141366,7672.0,0.5195950643030934,0.905631479736098,0.7323943661971831,0.4126984126984127,0.5279187817258882,126.0,0.7052131145051499,0.9890433553251651,0.7222222222222222,0.018950437317784258,0.03693181818181818,686.0,0.5091547880000866,0.9201225259189444,0.8897682413156439,0.9097443148344528,0.8701926431577053,8487.0,0.5216767256190693,0.9080744937064582,0.0,1.754131555557251,0.007034778594970703,2.236525535583496
0,3.0,2.0,43.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9064313632595048,0.9975234619395204,0.9497983245423518,7672.0,0.5140991542826436,0.9046777424295982,0.6507936507936508,0.3253968253968254,0.4338624338624337,126.0,0.6613827805969894,0.9873924826204784,0.5555555555555556,0.0145985401459854,0.028449502133712657,685.0,0.506786581018904,0.9195239778484742,0.8743456250863159,0.908201744049022,0.8677830923305659,8486.0,0.5158675170880995,0.907137994055652,0.0,1.8526878356933596,0.003138542175292969,2.572873592376709
0,19.0,5.0,44.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9066571902392798,0.9976538060479666,0.9499813826486284,7672.0,0.5153913202018974,0.9050312242252856,0.625,0.31746031746031744,0.42105263157894735,126.0,0.6572949237104242,0.9870390008247908,0.55,0.016058394160583942,0.03120567375886525,685.0,0.5074524218944422,0.9195239778484742,0.8737183553518447,0.9083195851991516,0.8679808727061099,8486.0,0.5170287859974267,0.9074523204320668,0.0,1.9149842262268064,0.014781951904296875,2.386992216110229
0,4.0,4.0,49.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9073217040465172,0.9966110531803962,0.9498726628983166,7672.0,0.5191644222957196,0.9049133969600566,0.6507936507936508,0.3253968253968254,0.4338624338624337,126.0,0.6613827805969894,0.9873924826204784,0.6538461538461539,0.024817518248175185,0.04781997187060479,685.0,0.5118319839382377,0.9202309414398492,0.8830846958318991,0.908201744049022,0.8694139072771525,8486.0,0.5208541818531316,0.9074081109090304,0.0,1.6828660964965818,0.0040738582611083984,2.042235374450684
0,16.0,2.0,45.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9063351095322676,0.9976538060479666,0.9498045541974312,7672.0,0.5135508294043514,0.9046777424295982,0.676923076923077,0.3492063492063492,0.4607329842931938,126.0,0.6733473439609069,0.987863791681395,0.6111111111111112,0.016058394160583942,0.031294452347083924,685.0,0.5075805941579643,0.9197596323789324,0.8791310840366457,0.90879094979967,0.8684173457083888,8486.0,0.515613532350632,0.9071640143590975,0.0,2.0772473812103267,0.0022430419921875,2.515118360519409
0,15.0,1.0,41.0,1.0,1.0,1.0,3.0,1.0,1.0,0.907431551499348,0.9979144942648592,0.9505245514929542,7672.0,0.5192275174026999,0.9060806033466888,0.6612903225806451,0.32799999999999996,0.4385026737967915,125.0,0.6627441693577323,0.9876266792363894,0.75,0.021897810218978103,0.042553191489361715,685.0,0.510628433375096,0.9204572236625028,0.8911285979287659,0.9092516205067768,0.8696978349379795,8485.0,0.5208175617613637,0.908475771595658,0.0,1.7742924690246582,0.0019178390502929688,2.480613470077514
0,11.0,5.0,49.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9071504802561366,0.9971324296141816,0.9500155231294628,7672.0,0.5181981166475815,0.9051490514905148,0.6349206349206349,0.32,0.425531914893617,125.0,0.6586247309256159,0.9872746553552492,0.5555555555555556,0.021865889212827987,0.0420757363253857,686.0,0.5101638124438708,0.9195239778484742,0.8747507276692518,0.9083195851991516,0.8689105041162097,8486.0,0.5197874637782751,0.9075543605654832,0.0,1.8051824569702148,0.04623889923095703,2.4751660823822017
0,17.0,1.0,35.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9065719360568384,0.9979144942648592,0.9500527393435504,7672.0,0.5149081673778284,0.9051490514905148,0.6530612244897959,0.256,0.36781609195402293,125.0,0.6269834967711073,0.9870390008247908,0.7,0.020408163265306117,0.03966005665722379,686.0,0.5098195155513814,0.92011311417462,0.8861716411135151,0.9079660617487628,0.8678987068824919,8486.0,0.5163191827583473,0.907598514548918,0.0,1.8897945880889893,0.0020432472229003906,2.2538371086120605
0,16.0,5.0,34.0,1.0,1.0,1.0,4.0,1.0,1.0,0.9058879167651928,0.998696558915537,0.9500309981401116,7672.0,0.5116031814185529,0.9050424128180962,0.75,0.312,0.4406779661016949,125.0,0.6552227669496592,0.9883364750235628,0.5625,0.013119533527696792,0.02564102564102564,686.0,0.5061111638415208,0.919415645617342,0.8758804168048261,0.9089195239778484,0.8678346067024144,8487.0,0.5135047380826121,0.907475737411556,0.0,1.3273768424987793,0.017491579055786133,1.7563190460205078
0,1.0,5.0,42.0,1.0,1.0,1.0,4.0,1.0,1.0,0.9063572866106311,0.9979144942648592,0.9499348594825984,7672.0,0.51427587458341,0.9049245994344958,0.7037037037037037,0.304,0.4245810055865922,125.0,0.6510434054765036,0.9878652214891612,0.625,0.021865889212827987,0.04225352112676056,686.0,0.5103561694205642,0.9198868991517436,0.8806746866784168,0.9088016967126192,0.8688533973302435,8487.0,0.5162023409580525,0.9074003879304456,0.0,1.4139676094055176,0.002004861831665039,1.8644788265228271
0,3.0,3.0,50.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9075062255425116,0.9975234619395204,0.9503880782365725,7672.0,0.5208205544991721,0.9058671065032988,0.6911764705882353,0.37301587301587297,0.4845360824742269,126.0,0.6852522560487162,0.9882186616399624,0.7777777777777778,0.020408163265306117,0.03977272727272727,686.0,0.5099477371056087,0.9203581526861452,0.8938413518571725,0.9092730057735359,0.8698848796431987,8487.0,0.5225522830251247,0.9082942954168304,0.0,2.0605807304382324,0.004909276962280274,2.4443719387054443
0,8.0,5.0,27.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9065719360568384,0.9979144942648592,0.9500527393435504,7672.0,0.5155013647794884,0.9051602262016966,0.6949152542372882,0.3253968253968254,0.4432432432432433,126.0,0.6616221151619381,0.9878652214891612,0.75,0.026239067055393587,0.05070422535211268,686.0,0.5127350167371303,0.920593779453346,0.8908070243268484,0.9093908330387652,0.8698522874377184,8487.0,0.5176183667468258,0.90766909461907,0.0,2.1038563251495357,0.0027713775634765625,2.496760845184326
0,7.0,2.0,46.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9062278001420792,0.9976538060479666,0.9497456260081896,7672.0,0.5135327853769245,0.9045711592836946,0.6911764705882353,0.37301587301587297,0.4845360824742269,126.0,0.6852522560487162,0.9882186616399624,0.5789473684210527,0.016034985422740525,0.031205673758865245,686.0,0.5075048036572817,0.9195334590009424,0.8766143292943315,0.9090373512430776,0.8686116509161264,8487.0,0.5157668915968889,0.907056137417908,0.0,1.510359525680542,0.010884761810302734,2.040322542190552
0,7.0,1.0,46.0,1.0,1.0,1.0,4.0,1.0,1.0,0.9066129414553212,0.9971324296141816,0.9497206703910616,7672.0,0.5163140728242266,0.9045824007539168,0.6440677966101694,0.3015873015873016,0.4108108108108108,126.0,0.6495381204815619,0.9871598539286136,0.65,0.018950437317784258,0.0368271954674221,686.0,0.5090266732276477,0.9198963364353868,0.8820201495308795,0.9077521206409048,0.8679644912220826,8488.0,0.5179306865836839,0.9070908585030312,0.0,1.8869943618774412,0.02791285514831543,2.5928003787994385
0,12.0,3.0,51.0,1.0,1.0,1.0,3.0,1.0,1.0,0.907462332423775,0.9970020855057352,0.9501273212843924,7672.0,0.5205598662822793,0.9053958529688972,0.6949152542372882,0.3253968253968254,0.4432432432432433,126.0,0.6616221151619381,0.9878652214891612,0.6521739130434783,0.021865889212827987,0.04231311706629056,686.0,0.5104202555523253,0.9200047125353441,0.8837046825423502,0.9082125603864736,0.8692414582125584,8487.0,0.522004003291734,0.9078344803445576,0.0,1.912982940673828,0.02407455444335937,2.567780017852783
0,14.0,1.0,46.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9065498045718346,0.9976538060479666,0.9499224325162892,7672.0,0.5141831683802486,0.9049021918453924,0.7068965517241379,0.32799999999999996,0.44808743169398907,125.0,0.6629833751943548,0.9880980438369078,0.6666666666666666,0.01457725947521866,0.028530670470756057,686.0,0.5069681169170965,0.9197501767617252,0.8842500003504555,0.9083195851991516,0.8680636190395542,8486.0,0.515963506707246,0.9073615946943209,0.0,1.4982600212097168,0.002189159393310547,1.971119165420532
0,8.0,2.0,28.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9058656575212868,0.9984358706986444,0.9499007936507936,7672.0,0.5108743770671136,0.9047955696948272,0.6818181818181818,0.2380952380952381,0.3529411764705882,126.0,0.6182103986194406,0.9870390008247908,0.7692307692307693,0.0145985401459854,0.028653295128939826,685.0,0.5071070116777094,0.92011311417462,0.8915429521960264,0.9077303794485034,0.8666906651293314,8486.0,0.5123369118647391,0.9072868263035888,0.0,1.8576972484588623,0.02773046493530273,2.6078243255615234
0,17.0,3.0,36.0,1.0,1.0,1.0,4.0,1.0,1.0,0.9065829978688136,0.9980448383733056,0.9501178806303512,7672.0,0.5143786845429181,0.9052557152957812,0.7058823529411765,0.28800000000000003,0.4090909090909091,125.0,0.643102978112666,0.9877445203865188,0.6190476190476191,0.018978102189781017,0.036827195467422094,685.0,0.5089762963198616,0.9198680179118548,0.8804604846588269,0.9085552674994108,0.8684500792749943,8486.0,0.5160676293962357,0.9076949687800104,0.0,1.4650347232818604,0.0020520687103271484,1.944908857345581
0,6.0,4.0,48.0,1.0,1.0,1.0,4.0,1.0,1.0,0.9063572866106311,0.9979144942648592,0.9499348594825984,7672.0,0.514869119837448,0.9049357992696432,0.6491228070175439,0.2936507936507937,0.4043715846994536,126.0,0.6456296536710264,0.9871598539286136,0.8125,0.018950437317784258,0.037037037037037035,686.0,0.5092829849026445,0.9203675344563552,0.8949973582187761,0.9083411875589068,0.8680794614785619,8488.0,0.5165873411167136,0.9074483650128142,0.0,1.6374495029449463,0.002063274383544922,2.0650358200073238
0,7.0,5.0,40.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9069794999407512,0.9976538060479666,0.950158276953634,7672.0,0.5166401708372511,0.9053735564459108,0.7258064516129032,0.35714285714285715,0.4787234042553191,126.0,0.6775546821599453,0.9884515672872968,0.6666666666666666,0.0145985401459854,0.028571428571428567,685.0,0.5069787983385996,0.9198680179118548,0.8849239928252812,0.90879094979967,0.8687844541946593,8486.0,0.5184204286445303,0.9078105603112006,0.0,1.4368877410888672,0.002465486526489258,1.796304702758789
0,16.0,3.0,49.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9062907238478852,0.9971324296141816,0.9495438465835041,7672.0,0.5138848422580711,0.9042177191328936,0.6666666666666666,0.31746031746031744,0.4301075268817205,126.0,0.6575342725785204,0.98751178133836,0.75,0.021865889212827987,0.042492917847025496,686.0,0.5106125139476085,0.9203581526861452,0.8901334315259781,0.9082125603864736,0.8685335314031811,8487.0,0.5159248277031784,0.9067928029196286,0.0,1.991149425506592,0.02860283851623535,2.653462171554565
0,10.0,4.0,52.0,1.0,1.0,1.0,3.0,1.0,1.0,0.907139468690702,0.9970020855057352,0.9499503229011425,7672.0,0.5181329445933583,0.9050312242252856,0.6842105263157895,0.312,0.4285714285714286,125.0,0.6549237024635255,0.987745964416166,0.5,0.01749271137026239,0.03380281690140845,686.0,0.5079772235225879,0.9191704960527868,0.8709757623832829,0.9077303794485034,0.8682275557698986,8486.0,0.5194972647966865,0.9074262029343182,0.0,1.47845458984375,0.002128124237060547,1.873831272125244
0,18.0,1.0,47.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9069574493303308,0.9973931178310741,0.950027934694891,7672.0,0.5171014668909971,0.9051490514905148,0.6271186440677966,0.2936507936507937,0.4,126.0,0.6455097647239736,0.9869211735595615,0.68,0.02478134110787172,0.047819971870604785,686.0,0.5118779157789071,0.9202309414398492,0.8844909273494568,0.9083303876517026,0.8689547326125178,8487.0,0.5187563255057477,0.907615649432246,0.0,1.4387810230255127,0.0021305084228515625,1.881737470626831
0,7.0,3.0,30.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9063683712121212,0.9980448383733056,0.95,7672.0,0.5131501833144169,0.905020032995522,0.7272727272727273,0.32,0.4444444444444444,125.0,0.6591029781126659,0.9882158849870376,0.7058823529411765,0.017518248175182483,0.034188034188034185,685.0,0.5084386523531982,0.920103700212114,0.8875776837493449,0.9088980553918679,0.8686357523835426,8485.0,0.5150921102550654,0.9074969609204858,0.0,1.7888541221618652,0.021126270294189453,2.197913408279419
0,19.0,4.0,52.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9073436943884208,0.9968717413972888,0.9500031053971802,7672.0,0.5192947664041658,0.9051490514905148,0.6610169491525424,0.312,0.4239130434782609,125.0,0.6548041138483617,0.9875103098857076,0.5714285714285714,0.01749271137026239,0.033946251768033946,686.0,0.5081695065632237,0.9195239778484742,0.8765929698317267,0.9076125382983736,0.8682182516798045,8486.0,0.5205614239436928,0.9075578317905959,0.0,1.4965593814849854,0.002034902572631836,1.9162180423736568
0,14.0,5.0,31.0,1.0,1.0,1.0,4.0,1.0,1.0,0.9061316287878788,0.997784150156413,0.9497518610421836,7672.0,0.5129852123331085,0.9045711592836946,0.6851851851851852,0.2936507936507937,0.4111111111111112,126.0,0.6458088935965042,0.98751178133836,0.7,0.02043795620437956,0.039716312056737584,685.0,0.5098345105896945,0.9202403393025448,0.8862584175084175,0.9084482149169316,0.8683282610668668,8487.0,0.5149323800361386,0.9071121775533618,0.0,1.8469138145446775,0.010650873184204102,2.343207359313965
0,15.0,3.0,48.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9061205161595832,0.9976538060479666,0.9496867051305912,7672.0,0.5123238355393207,0.9044420878991398,0.7164179104477612,0.3809523809523809,0.4974093264248705,126.0,0.6893399627522341,0.9885707552727702,0.5625,0.013119533527696792,0.02564102564102564,686.0,0.5061111063356981,0.9194061505832448,0.8755626554368731,0.9089195239778484,0.8682997196278041,8487.0,0.5146220714635017,0.9069343976465978,0.0,1.8902692794799805,0.006189107894897461,2.3617730140686035
0,3.0,4.0,48.0,1.0,1.0,1.0,4.0,1.0,1.0,0.9072690620182616,0.9972627737226276,0.9501397081651659,7672.0,0.51887678563432,0.9053847060209732,0.6666666666666666,0.32,0.4324324324324325,125.0,0.6588041138483617,0.9876281371509368,0.5714285714285714,0.01749271137026239,0.033946251768033946,686.0,0.5081695065632237,0.9195239778484742,0.8766232564083228,0.9080947331212442,0.8684827411111203,8487.0,0.5202989861105125,0.9077834842159572,0.0,1.395638942718506,0.002016782760620117,1.7731165885925293
0,20.0,1.0,40.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9063240170535292,0.9975234619395204,0.9497393894266568,7672.0,0.5134856573501283,0.9045599151643692,0.6949152542372882,0.3253968253968254,0.4432432432432433,126.0,0.6616219864336118,0.987863791681395,0.625,0.01457725947521866,0.02849002849002848,686.0,0.5069040636563377,0.9196418051137032,0.8804792247989365,0.9080947331212442,0.8677734657563473,8487.0,0.5153249111758061,0.9070494621422052,0.0,1.8621492385864256,0.030439376831054688,2.4970624446868896
0,14.0,3.0,48.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9071834992887624,0.9975234619395204,0.9502110752421156,7672.0,0.5189823192050543,0.9055136663524976,0.6949152542372882,0.3253968253968254,0.4432432432432433,126.0,0.6616221151619381,0.9878652214891612,0.6923076923076923,0.026239067055393587,0.05056179775280899,686.0,0.5126068444736079,0.9203581526861452,0.8866966190055804,0.9090373512430776,0.8699839061110625,8487.0,0.5207546877295247,0.9079695485927528,0.0,1.882296323776245,0.04209637641906738,2.620718479156494
0,9.0,1.0,30.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9057473982970672,0.998305526590198,0.9497767857142856,7672.0,0.5107949201578441,0.9045711592836946,0.6792452830188679,0.2857142857142857,0.4022346368715083,126.0,0.6418406396282501,0.9873939679547596,0.7857142857142857,0.016034985422740525,0.03142857142857143,686.0,0.5078252343160871,0.9201225259189444,0.8927157942023657,0.9083303876517026,0.8674359684512561,8487.0,0.5126733426163514,0.907091507808083,0.0,1.466929912567139,0.0014607906341552734,1.9171717166900637
0,4.0,5.0,50.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9066682458841644,0.997784150156413,0.9500465404902264,7672.0,0.5154564922561206,0.9051490514905148,0.6607142857142857,0.29600000000000004,0.4088397790055249,125.0,0.6468639081559435,0.9873924826204784,0.5833333333333334,0.010204081632653059,0.02005730659025788,686.0,0.5047815690819334,0.9194061505832448,0.8769402232859135,0.9076125382983736,0.8669127201670546,8486.0,0.5167004894530588,0.90754657113633,0.0,1.839964866638184,0.012419462203979492,2.525106430053711
0,12.0,5.0,47.0,1.0,1.0,1.0,4.0,1.0,1.0,0.9067535545023696,0.9975234619395204,0.9499751737835156,7672.0,0.5159396450801896,0.9050312242252856,0.7213114754098361,0.35200000000000004,0.4731182795698925,125.0,0.6749834967711074,0.9884529280075408,0.7058823529411765,0.017518248175182483,0.034188034188034185,685.0,0.5084386934287859,0.92011311417462,0.8878513570979396,0.9089087909497996,0.8690511573924311,8486.0,0.5179050670693285,0.9075222309058391,0.0,1.8535525798797607,0.004111289978027344,2.38046932220459
0,16.0,1.0,42.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9065387348969438,0.9975234619395204,0.9498572669728186,7672.0,0.5135218785712362,0.9047731290512668,0.6507936507936508,0.32799999999999996,0.4361702127659575,125.0,0.6626842105263159,0.987507365939894,0.5714285714285714,0.01167883211678832,0.0228898426323319,685.0,0.5054548006737788,0.919505008839128,0.8757504952159259,0.9080730701237478,0.8674726895715211,8485.0,0.5152400609517799,0.9072149437688402,0.0,1.9814746379852293,0.05053400993347168,2.654944896697998
0,7.0,4.0,45.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9068610024884464,0.9975234619395204,0.9500341381664702,7672.0,0.516553142012705,0.9051490514905148,0.6481481481481481,0.28,0.3910614525139665,125.0,0.6388639081559436,0.9871568280900199,0.5416666666666666,0.018950437317784258,0.03661971830985916,686.0,0.5087701808432274,0.9194061505832448,0.8735610962695278,0.907848220598633,0.8679785194836164,8486.0,0.5178965399598656,0.9075430999112172,0.0,1.7343826293945312,0.015962839126586914,2.320338249206543
0,15.0,2.0,47.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9074733096085408,0.9971324296141816,0.9501925226679916,7672.0,0.5206250383365025,0.9055136663524976,0.6779661016949152,0.31746031746031744,0.4324324324324324,126.0,0.6575940668861023,0.9876295947219604,0.6363636363636364,0.020408163265306117,0.03954802259887005,686.0,0.5096913925785644,0.9198868991517436,0.8821850376665181,0.9080947331212442,0.8689163973015368,8487.0,0.5219442019387524,0.9079279592328768,0.0,1.4530844688415527,0.0019965171813964844,1.8712811470031736
0,13.0,4.0,28.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9064535227945528,0.997784150156413,0.9499286467704908,7672.0,0.5142294983910899,0.9049133969600566,0.6875,0.2619047619047619,0.37931034482758624,126.0,0.630055359065047,0.9872746553552492,0.6818181818181818,0.021865889212827987,0.0423728813559322,686.0,0.5104842841782637,0.92011311417462,0.8850787910459624,0.9079769058560152,0.8681175301144871,8487.0,0.5158180636084513,0.907398348577366,0.0,1.664837121963501,0.07638382911682129,2.340946674346924
0,2.0,4.0,42.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9077635327635328,0.9967413972888426,0.9501739562624254,7672.0,0.5216835820800041,0.9055025332862024,0.6612903225806451,0.3253968253968254,0.4361702127659574,126.0,0.6614425820561449,0.9875103098857076,0.625,0.0291970802919708,0.055788005578800565,685.0,0.5138295065648524,0.9202309414398492,0.8813115017684402,0.9086731086495404,0.8703637547814419,8486.0,0.5232938273690537,0.9079424851877964,0.0,1.818763256072998,0.0273892879486084,2.452575206756592
0,13.0,3.0,41.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9063054536850822,0.9985662148070908,0.9502015503875968,7672.0,0.5133935368513981,0.9053847060209732,0.6610169491525424,0.312,0.4239130434782609,125.0,0.6548041138483617,0.9875103098857076,0.75,0.013119533527696792,0.025787965616045846,686.0,0.5063674837232125,0.9198774596441616,0.8900898608668417,0.90879094979967,0.8677381533609513,8486.0,0.5150805824639518,0.9077994568282484,0.0,1.8429555892944336,0.014820814132690431,2.29921293258667
0,14.0,2.0,34.0,1.0,1.0,1.0,3.0,1.0,1.0,0.905330339203404,0.9984358706986444,0.9496063968263808,7672.0,0.5078068924045369,0.9042064333686816,0.72,0.28800000000000003,0.4114285714285714,125.0,0.6431628796938531,0.987863791681395,0.6666666666666666,0.011661807580174929,0.022922636103151862,686.0,0.5055745264025729,0.9196418051137032,0.8833405250650304,0.908201744049022,0.8667845600102907,8486.0,0.509794245062633,0.9067203640198798,0.0,1.815271615982056,0.0180511474609375,2.354275703430176
0,1.0,1.0,40.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9073020388809864,0.9976538060479666,0.9503352371492426,7672.0,0.5190723017969894,0.9057381878166608,0.7222222222222222,0.312,0.4357541899441341,125.0,0.6551030853862713,0.9880994462118534,0.7142857142857143,0.02915451895043732,0.05602240896358543,686.0,0.5140645047001899,0.9205844232355368,0.8890053052171464,0.9092623144001886,0.8704775613600078,8486.0,0.5208412485604663,0.9081848600100734,0.0,1.3804268836975098,0.001975536346435547,1.9450948238372805
0,17.0,2.0,50.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9066240075838371,0.9972627737226276,0.9497858605921421,7672.0,0.5157882496064119,0.9046889726672951,0.6551724137931034,0.3015873015873016,0.4130434782608695,126.0,0.6495977646420125,0.9872761545711592,0.5789473684210527,0.016034985422740525,0.031205673758865245,686.0,0.5075048036572817,0.9195334590009424,0.8764379645408237,0.9076234240603276,0.8675866257714581,8487.0,0.5172764303798963,0.9071486445922116,0.0,1.8198087215423584,0.023061752319335938,2.471089601516724
0,12.0,1.0,32.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9058767884592646,0.9985662148070908,0.9499658999318,7672.0,0.5103396184600565,0.9049021918453924,0.7115384615384616,0.29600000000000004,0.4180790960451978,125.0,0.6471029781126659,0.9878623615366486,0.5714285714285714,0.011661807580174929,0.022857142857142857,686.0,0.505446288405472,0.9193966533113364,0.8760109626151056,0.9084374263492812,0.8672022473818547,8486.0,0.5121316967871542,0.9073295445677008,0.0,1.4159703254699707,0.005131959915161133,1.7819344997406006
0,6.0,1.0,44.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9066240075838371,0.9972627737226276,0.9497858605921421,7672.0,0.5151958040392279,0.9046777424295982,0.6935483870967742,0.344,0.4598930481283422,125.0,0.6708639081559434,0.9880994462118534,0.6666666666666666,0.026239067055393587,0.05049088359046284,686.0,0.5125426844057893,0.9202309414398492,0.884120465225504,0.9091444732500588,0.8698892881949108,8486.0,0.5174457316298399,0.9071975602785878,0.0,1.429924488067627,0.004375219345092773,1.969178915023804
0,3.0,1.0,32.0,1.0,1.0,1.0,3.0,1.0,1.0,0.905972797161443,0.9984358706986444,0.94995969492156,7672.0,0.5114878739996289,0.9049133969600566,0.6521739130434783,0.2380952380952381,0.34883720930232553,126.0,0.6180907957011295,0.9868033462943324,0.6428571428571429,0.013138686131386863,0.02575107296137339,685.0,0.506248912406888,0.9197596323789324,0.8809986278250308,0.9076125382983736,0.8664487099680466,8486.0,0.5128205178626223,0.9073613187945098,0.0,1.4257490634918213,0.001972198486328125,1.846799373626709
0,11.0,1.0,43.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9067977261961156,0.9980448383733056,0.9502357905187392,7672.0,0.51679202702979,0.9055136663524976,0.6825396825396826,0.3412698412698413,0.4550264550264551,126.0,0.6694390344832823,0.9878652214891612,0.7142857142857143,0.01457725947521866,0.028571428571428567,686.0,0.507032285210565,0.9198868991517436,0.8879406333659241,0.9088016967126192,0.8684037137024979,8487.0,0.5184401905705066,0.9079314574033336,0.0,1.852449893951416,0.01473879814147949,2.495790243148804
0,10.0,3.0,46.0,1.0,1.0,1.0,3.0,1.0,1.0,0.906786687196494,0.9979144942648592,0.950170648464164,7672.0,0.5161351612428591,0.9053847060209732,0.6911764705882353,0.376,0.4870466321243522,125.0,0.6867443195407796,0.9883351007423118,0.7777777777777778,0.020408163265306117,0.03977272727272727,686.0,0.5099477042451386,0.9203487687050784,0.8932147158320279,0.909733679000707,0.8697706970235329,8486.0,0.5183191282241312,0.9078497062829812,0.0,2.0978107452392583,0.002452611923217773,2.5291006565093994
0,4.0,3.0,50.0,1.0,1.0,1.0,4.0,1.0,1.0,0.9065829978688136,0.9980448383733056,0.9501178806303512,7672.0,0.5161582820997495,0.9052891977853692,0.7611940298507462,0.4047619047619048,0.5284974093264249,126.0,0.701424357857456,0.9892802450229708,0.631578947368421,0.01749271137026239,0.03404255319148936,686.0,0.5082978102538868,0.9197785369301448,0.8822429742348573,0.909990574929312,0.8698454577356909,8488.0,0.518501190762663,0.9077516626550808,0.0,1.5171329975128174,0.0018668174743652344,1.90545654296875
0,2.0,1.0,27.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9060688512953978,0.998305526590198,0.9499534883720928,7672.0,0.5126331554519619,0.9049245994344958,0.7083333333333334,0.2698412698412698,0.3908045977011494,126.0,0.6340835146144879,0.98751178133836,0.6666666666666666,0.01749271137026239,0.03409090909090909,686.0,0.5083618388945647,0.9198868991517436,0.8838156663687554,0.9082125603864736,0.8676412048706735,8487.0,0.5142632629846292,0.9073937108669944,0.0,1.7667608261108398,0.010540485382080078,2.262492656707764
0,10.0,2.0,41.0,1.0,1.0,1.0,4.0,1.0,1.0,0.9058545239503252,0.998305526590198,0.9498356792955912,7672.0,0.5114076652558834,0.9046889726672951,0.6607142857142857,0.2936507936507937,0.40659340659340665,126.0,0.6456893049813404,0.9872761545711592,0.7272727272727273,0.01167883211678832,0.02298850574712644,685.0,0.5056471823021466,0.9198868991517436,0.8878458496440101,0.9082125603864736,0.8669868301193976,8487.0,0.5131665818484455,0.9071866524918578,0.0,2.0833110809326167,0.00252985954284668,2.5032644271850586
